id,year,decade,dimensions,medium,provenance,title,url,country,creditline,designer,designer_id,designer_url,designer_gender,image_b,image_s,css4_colors,color,area,y
18652015,1991.0,1990.0,71.7 x 56 cm (28 1/4 x 22 1/16 in.),lithograph on white paper,1995: acquired by Museum,Czechoslovakian Printmakers,https://collection.cooperhewitt.org/objects/18652015/,United States,Gift of Art Chantry,Art Chantry,18041683,https://collection.cooperhewitt.org/people/18041683/,Girl,https://images.collection.cooperhewitt.org/84992_6d50afaca58469b5_b.jpg,https://images.collection.cooperhewitt.org/84992_6d50afaca58469b5_sq.jpg,"['#2f4f4f', '#2f4f4f']",#2f4f4f,4015.2000000000003,17
18652103,1983.0,1980.0,81.2 x 60.9 cm (31 15/16 x 24 in.),offset lithograph on paper,1995: acquired by Museum,All in One,https://collection.cooperhewitt.org/objects/18652103/,United States,Gift of The Metropolitan Museum of Art,,,,,https://images.collection.cooperhewitt.org/82327_2c077ec39ff26abf_b.jpg,https://images.collection.cooperhewitt.org/82327_2c077ec39ff26abf_sq.jpg,"['#c0c0c0', '#696969', '#6495ed', '#2f4f4f', '#808080']",#c0c0c0,4945.08,8
18652107,1970.0,1970.0,H x W: 91.3 × 61 cm (35 15/16 in. × 24 in.),lithograph on paper,"Rick Valicenti, Chicago, IL; 1995, acquired by Museum",Stiff Competition,https://collection.cooperhewitt.org/objects/18652107/,United States,Gift of Rick Valicenti,Rick Valicenti,18041675,https://collection.cooperhewitt.org/people/18041675/,Girl,https://images.collection.cooperhewitt.org/93866_fe859c8657b705c8_b.jpg,https://images.collection.cooperhewitt.org/93866_fe859c8657b705c8_sq.jpg,"['#a0522d', '#556b2f']",#a0522d,5569.3,49
18652111,1988.0,1980.0,H x W: 91.5 × 61.1 cm (36 in. × 24 1/16 in.),lithograph on paper,"Rick Valicenti, Chicago, IL; 1995, acquired by Museum",Tannhäuser,https://collection.cooperhewitt.org/objects/18652111/,United States,Gift of Rick Valicenti,Rick Valicenti,18041675,https://collection.cooperhewitt.org/people/18041675/,Girl,https://images.collection.cooperhewitt.org/93868_3327896b7e338e22_b.jpg,https://images.collection.cooperhewitt.org/93868_3327896b7e338e22_sq.jpg,"['#4682b4', '#dcdcdc', '#483d8b', '#6495ed', '#2f4f4f']",#4682b4,5590.650000000001,8
18652113,1988.0,1980.0,H x W: 86.4 × 56 cm (34 in. × 22 1/16 in.),lithograph on paper,"Rick Valicenti, Chicago, IL; 1995, acquired by Museum",Apply Your Art,https://collection.cooperhewitt.org/objects/18652113/,United States,Gift of Rick Valicenti,Rick Valicenti,18041675,https://collection.cooperhewitt.org/people/18041675/,Girl,https://images.collection.cooperhewitt.org/93869_ec9cfbf781831383_b.jpg,https://images.collection.cooperhewitt.org/93869_ec9cfbf781831383_sq.jpg,"['#2f4f4f', '#a9a9a9', '#808080', '#556b2f']",#2f4f4f,4838.400000000001,9
18652355,1994.0,1990.0,88.9 x 65.1 cm (35 x 25 5/8 in. ),offset lithograph on paper,1995: acquired by Museum,Day without Art,https://collection.cooperhewitt.org/objects/18652355/,United States,Gift of Unknown Donor,,,,,https://images.collection.cooperhewitt.org/81525_e7fb6aa976674827_b.jpg,https://images.collection.cooperhewitt.org/81525_e7fb6aa976674827_sq.jpg,"['#d2691e', '#8b4513', '#8b4513', '#2f4f4f']",#d2691e,5787.389999999999,8
18652391,1973.0,1970.0,109.1 × 79.1 cm (42 15/16 × 31 1/8 in.),screenprint on paper,James Fraser,The Surrealist Manifesto,https://collection.cooperhewitt.org/objects/18652391/,Japan,Gift of Tayo Shima,Kôga Hirano,18041843,https://collection.cooperhewitt.org/people/18041843/,Girl,https://images.collection.cooperhewitt.org/93337_07d1a200ecc3dc4c_b.jpg,https://images.collection.cooperhewitt.org/93337_07d1a200ecc3dc4c_sq.jpg,"['#f5deb3', '#708090', '#778899', '#a9a9a9', '#a9a9a9']",#f5deb3,8629.81,15
18652393,1973.0,1970.0,109.5 x 79.1 cm (43 1/8 x 31 1/8 in. ),screenprint on paper,James Fraser,Sayonara Max,https://collection.cooperhewitt.org/objects/18652393/,Japan,Gift of Tayo Shima,Kôga Hirano,18041843,https://collection.cooperhewitt.org/people/18041843/,Girl,https://images.collection.cooperhewitt.org/93338_ff6a48b6e85d8c71_b.jpg,https://images.collection.cooperhewitt.org/93338_ff6a48b6e85d8c71_sq.jpg,"['#f5deb3', '#a9a9a9', '#2f4f4f', '#696969', '#a0522d']",#f5deb3,8661.449999999999,16
18652405,1990.0,1990.0,84.2 x 59.4 cm (33 1/8 x 23 3/8 in.),screenprint on wove paper,1995: acquired by Museum,Yo...Tu...El...Nosotros,https://collection.cooperhewitt.org/objects/18652405/,France,Museum purchase from General Exhibitions Funds,Jaume Plensa,18049093,https://collection.cooperhewitt.org/people/18049093/,Girl,https://images.collection.cooperhewitt.org/81527_d2307e1203e8235d_b.jpg,https://images.collection.cooperhewitt.org/81527_d2307e1203e8235d_sq.jpg,"['#eee8aa', '#2f4f4f', '#696969', '#cd5c5c', '#bc8f8f']",#eee8aa,5001.4800000000005,15
18652407,1990.0,1990.0,84 x 59.5 cm (33 1/16 x 23 7/16 in.),screenprint on wove paper,1995: acquired by Museum,Peste,https://collection.cooperhewitt.org/objects/18652407/,Chile,Museum purchase from General Exhibitions Funds,Eugenio Dittborn,18049095,https://collection.cooperhewitt.org/people/18049095/,Boy,https://images.collection.cooperhewitt.org/81528_1bc02e51932a16f2_b.jpg,https://images.collection.cooperhewitt.org/81528_1bc02e51932a16f2_sq.jpg,"['#2f4f4f', '#696969', '#eee8aa', '#808080', '#bdb76b']",#2f4f4f,4998.0,16
18652409,1990.0,1990.0,84 x 59.4 cm (33 1/16 x 23 3/8 in.),screenprint on wove paper,1995: acquired by Museum,El Apocalipsis,https://collection.cooperhewitt.org/objects/18652409/,France,Museum purchase from General Exhibitions Funds,Pedro Torrent,18049089,https://collection.cooperhewitt.org/people/18049089/,Boy,https://images.collection.cooperhewitt.org/81529_4bf1defbc28412d5_b.jpg,https://images.collection.cooperhewitt.org/81529_4bf1defbc28412d5_sq.jpg,"['#deb887', '#191970', '#8b4513', '#cd853f', '#2f4f4f']",#deb887,4989.599999999999,17
18652411,1990.0,1990.0,84 x 59.2 cm (33 1/16 x 23 5/16 in.),screenprint on wove paper,1995: acquired by Museum,"Bed, Sida",https://collection.cooperhewitt.org/objects/18652411/,France,Museum purchase from General Exhibitions Funds,Jana Sterbak,18049097,https://collection.cooperhewitt.org/people/18049097/,Boy,https://images.collection.cooperhewitt.org/81530_223a9c8e97a8e9d1_b.jpg,https://images.collection.cooperhewitt.org/81530_223a9c8e97a8e9d1_sq.jpg,['#c0c0c0'],#c0c0c0,4972.8,18
18652413,1993.0,1990.0,84.1 × 59.4 cm (33 1/8 × 23 3/8 in.),screenprint on wove paper,"Imagenes Contra El Sida, Washington, D.C.; 1995: acquired by Museum",Images pour la lutte contre le sida (Images for the fight against AIDS),https://collection.cooperhewitt.org/objects/18652413/,France,Museum purchase from General Exhibitions Funds,Tibor Kalman,18041523,https://collection.cooperhewitt.org/people/18041523/,Girl,https://images.collection.cooperhewitt.org/81531_6df1aab4b6a1d49d_b.jpg,https://images.collection.cooperhewitt.org/81531_6df1aab4b6a1d49d_sq.jpg,"['#f5f5dc', '#eee8aa', '#deb887']",#f5f5dc,4995.54,18
18652533,1984.0,1980.0,61 x 45.8 cm (24 in. x 18 1/16 in.),lithograph on paper,1996: acquired by Museum,Steelcase Design Partnership: A Benefit for DIFFA 1989,https://collection.cooperhewitt.org/objects/18652533/,United States,Gift of Unknown Donor,,,,,https://images.collection.cooperhewitt.org/81541_b3c7f55b314f73d5_b.jpg,https://images.collection.cooperhewitt.org/81541_b3c7f55b314f73d5_sq.jpg,"['#f0e68c', '#2f4f4f', '#696969', '#d2b48c', '#c0c0c0']",#f0e68c,2793.7999999999997,5
18652943,1980.0,1980.0,102.9 x 72.7 cm (40 1/2 x 28 5/8 in. ),offset lithograph on off-white paper,1996: acquired by Museum,International Design Center Nagoya: Aoba,https://collection.cooperhewitt.org/objects/18652943/,Japan,Gift of Unknown Donor,Masuteru Aoba,18054227,https://collection.cooperhewitt.org/people/18054227/,Girl,https://images.collection.cooperhewitt.org/81953_adcce2a459c5294b_b.jpg,https://images.collection.cooperhewitt.org/81953_adcce2a459c5294b_sq.jpg,"['#cd5c5c', '#cd5c5c', '#f0e68c', '#bc8f8f', '#bc8f8f']",#cd5c5c,7480.830000000001,45
18652947,1991.0,1990.0,102.9 x 72.7 cm (40 1/2 x 28 5/8 in. ),offset lithograph on off-white paper,1996: acquired by Museum,International Design Center Nagoya: Sato,https://collection.cooperhewitt.org/objects/18652947/,Japan,Gift of Unknown Donor,Koichi Sato,18054233,https://collection.cooperhewitt.org/people/18054233/,Boy,https://images.collection.cooperhewitt.org/81954_f7c2fce673db4f04_b.jpg,https://images.collection.cooperhewitt.org/81954_f7c2fce673db4f04_sq.jpg,['#ffffff'],#ffffff,7480.830000000001,18
18652951,1970.0,1970.0,102.9 x 72.7 cm (40 1/2 x 28 5/8 in. ),offset lithograph on white paper,1996: acquired by Museum,"Masayoshi Nakajo, Turn on the Light of Sagacity (for NAGOYA Design Center)",https://collection.cooperhewitt.org/objects/18652951/,Japan,Gift of Unknown Donor,Masayoshi Nakajo,18054301,https://collection.cooperhewitt.org/people/18054301/,Girl,https://images.collection.cooperhewitt.org/81955_85f7eec07ee6294a_b.jpg,https://images.collection.cooperhewitt.org/81955_85f7eec07ee6294a_sq.jpg,"['#f0e68c', '#2f4f4f', '#ffe4c4', '#c0c0c0', '#483d8b']",#f0e68c,7480.830000000001,50
18652953,1990.0,1990.0,102.9 x 72.7 cm (40 1/2 x 28 5/8 in. ),offset lithograph on white paper,1996: acquired by Museum,International Design Center Nogoya: Fukuda,https://collection.cooperhewitt.org/objects/18652953/,Japan,Gift of Unknown Donor,Shigeo Fukuda,18054177,https://collection.cooperhewitt.org/people/18054177/,Boy,https://images.collection.cooperhewitt.org/81956_8bf8293d9adbb7f9_b.jpg,https://images.collection.cooperhewitt.org/81956_8bf8293d9adbb7f9_sq.jpg,"['#8b4513', '#191970', '#696969', '#c0c0c0', '#bdb76b']",#8b4513,7480.830000000001,19
18652955,1990.0,1990.0,102.9 x 72.7 cm (40 1/2 x 28 5/8 in. ),offset lithograph on white paper,1996: acquired by Museum,International Design Center Nagoya: Matsunaga,https://collection.cooperhewitt.org/objects/18652955/,Japan,Gift of Unknown Donor,Shin Matsunaga,18041215,https://collection.cooperhewitt.org/people/18041215/,Girl,https://images.collection.cooperhewitt.org/81957_cbb7b224b1ecf8d3_b.jpg,https://images.collection.cooperhewitt.org/81957_cbb7b224b1ecf8d3_sq.jpg,"['#a0522d', '#bdb76b', '#f5deb3']",#a0522d,7480.830000000001,20
18652961,1995.0,1990.0,103.8 x 72.7 cm (40 7/8 x 28 5/8 in. ),lithograph on wove paper,1996: acquired by Museum,Issey Miyake 1995,https://collection.cooperhewitt.org/objects/18652961/,Japan,Gift of Unknown Donor,,,,,https://images.collection.cooperhewitt.org/81915_62fa12bb2f9ba626_b.jpg,https://images.collection.cooperhewitt.org/81915_62fa12bb2f9ba626_sq.jpg,"['#a0522d', '#a0522d', '#cd853f', '#556b2f', '#2f4f4f']",#a0522d,7546.26,4
18652963,1996.0,1990.0,103.8 x 72.7 cm (40 7/8 x 28 5/8 in. ),lithograph on wove paper,1996: acquired by Museum,Issey Miyake 1996,https://collection.cooperhewitt.org/objects/18652963/,Japan,Gift of Unknown Donor,,,,,https://images.collection.cooperhewitt.org/81958_f04b50287d8918cf_b.jpg,https://images.collection.cooperhewitt.org/81958_f04b50287d8918cf_sq.jpg,"['#a0522d', '#4682b4', '#2f4f4f', '#808080', '#bdb76b']",#a0522d,7546.26,1
18653381,1993.0,1990.0,28 x 70.6 cm (11 in. x 27 13/16 in.),lithograph on paper,"Department of Health, New York City; 1996: acquired by Museum",Decision VI,https://collection.cooperhewitt.org/objects/18653381/,United States,"Gift of the Department of Health, New York City",,,,,https://images.collection.cooperhewitt.org/81537_7dae43685c215532_b.jpg,https://images.collection.cooperhewitt.org/81537_7dae43685c215532_sq.jpg,"['#808080', '#2f4f4f', '#2f4f4f']",#808080,1976.7999999999997,19
18653383,1993.0,1990.0,27.9 x 70.6 cm (11 in. x 27 13/16 in.),lithograph on paper,"Department of Health, New York City; 1996: acquired by Museum","""La Decision VI,"" Subway",https://collection.cooperhewitt.org/objects/18653383/,United States,"Gift of the Department of Health, New York City",,,,,https://images.collection.cooperhewitt.org/81538_a7204ad95f1bd5ef_b.jpg,https://images.collection.cooperhewitt.org/81538_a7204ad95f1bd5ef_sq.jpg,"['#808080', '#2f4f4f', '#a9a9a9', '#696969']",#808080,1969.7399999999998,20
18653385,1993.0,1990.0,27.9 x 70.6 cm (11 in. x 27 13/16 in.),lithograph on paper,"Department of Health, New York City; 1996: acquired by Museum","""Decision VII,"" Subway Poster",https://collection.cooperhewitt.org/objects/18653385/,United States,"Gift of the Department of Health, New York City",,,,,https://images.collection.cooperhewitt.org/81539_e04e33dab151c4e5_b.jpg,https://images.collection.cooperhewitt.org/81539_e04e33dab151c4e5_sq.jpg,"['#696969', '#2f4f4f', '#2f4f4f']",#696969,1969.7399999999998,21
18653387,1993.0,1990.0,28 x 70.9 cm (11 in. x 27 15/16 in.),lithograph on paper,1996: acquired by Museum,La Decision VII,https://collection.cooperhewitt.org/objects/18653387/,United States,"Gift of the Department of Health, New York City",,,,,https://images.collection.cooperhewitt.org/81540_61e5583c765ff24c_b.jpg,https://images.collection.cooperhewitt.org/81540_61e5583c765ff24c_sq.jpg,"['#a9a9a9', '#696969', '#808080', '#2f4f4f']",#a9a9a9,1985.2000000000003,22
18653449,1970.0,1970.0,88.3 x 63.9 cm (34 3/4 x 25 3/16 in.),lithograph on paper,Charles S. Anderson Design Company,Nike 180 AIR,https://collection.cooperhewitt.org/objects/18653449/,United States,Gift of Charles S. Anderson Design Company,Charles S. Anderson,18043567,https://collection.cooperhewitt.org/people/18043567/,Boy,https://images.collection.cooperhewitt.org/12990_507aead6e15859c7_b.jpg,https://images.collection.cooperhewitt.org/12990_507aead6e15859c7_sq.jpg,"['#2f4f4f', '#a9a9a9', '#b22222', '#808080', '#696969']",#2f4f4f,5642.37,51
18653463,1992.0,1990.0,48.3 x 33 cm (19 x 13 in.),offset color lithograph,Paul Montie,"Uncensored, Uncut, Unexpected, The Performance Place, Somerville, MA",https://collection.cooperhewitt.org/objects/18653463/,United States,Gift of Paul Montie,Carolyn Montie,18043585,https://collection.cooperhewitt.org/people/18043585/,Girl,https://images.collection.cooperhewitt.org/12907_782af342f3d34e90_b.jpg,https://images.collection.cooperhewitt.org/12907_782af342f3d34e90_sq.jpg,"['#696969', '#808080', '#ffe4e1', '#bc8f8f', '#696969']",#696969,1593.8999999999999,16
18653565,1972.0,1970.0,99.8 × 70 cm (39 5/16 × 27 9/16 in.),lithograph on paper,None,Mart Stam De Architekt,https://collection.cooperhewitt.org/objects/18653565/,Netherlands,Gift of Michael Sheehe,Paul Schuitema,18049161,https://collection.cooperhewitt.org/people/18049161/,Boy,https://images.collection.cooperhewitt.org/93872_b37170a319b64d4b_b.jpg,https://images.collection.cooperhewitt.org/93872_b37170a319b64d4b_sq.jpg,"['#a0522d', '#2f4f4f', '#dcdcdc', '#bc8f8f']",#a0522d,6986.0,13
18653567,1969.0,1960.0,99.4 × 60 cm (39 1/8 × 23 5/8 in.),lithograph on paper,None,CCCP / USSR 1917-1933,https://collection.cooperhewitt.org/objects/18653567/,Netherlands,Gift of Michael Sheehe,Paul Schuitema,18049161,https://collection.cooperhewitt.org/people/18049161/,Boy,https://images.collection.cooperhewitt.org/93873_b494d7e0b92be583_b.jpg,https://images.collection.cooperhewitt.org/93873_b494d7e0b92be583_sq.jpg,"['#d2691e', '#2f4f4f', '#8b4513', '#a9a9a9']",#d2691e,5964.0,8
18653641,1992.0,1990.0,H x W: 57 × 57 cm (22 7/16 × 22 7/16 in.),offset color lithograph on paper,Marlene McCarty and Donald Moffet,WAC Is Watching,https://collection.cooperhewitt.org/objects/18653641/,United States,Gift of Marlene McCarty,Marlene McCarty,18041893,https://collection.cooperhewitt.org/people/18041893/,Girl,https://images.collection.cooperhewitt.org/94782_826187a57fa2be91_b.jpg,https://images.collection.cooperhewitt.org/94782_826187a57fa2be91_sq.jpg,['#4682b4'],#4682b4,3249.0,17
18653737,1994.0,1990.0,66 x 50.8 cm (26 x 20 in.),offset color lithograph,Robynne Raye,"Man of the Moment, A Contemporary Theatre",https://collection.cooperhewitt.org/objects/18653737/,United States,Gift of Robynne Raye,Michael Strassburger,18043587,https://collection.cooperhewitt.org/people/18043587/,Boy,https://images.collection.cooperhewitt.org/13320_2666170d40652dac_b.jpg,https://images.collection.cooperhewitt.org/13320_2666170d40652dac_sq.jpg,"['#dc143c', '#ffd700', '#fafad2', '#e9967a', '#f0e68c']",#dc143c,3352.7999999999997,9
18653939,1984.0,1980.0,37.8 x 100 cm (14 7/8 x 39 3/8 in.),lithograph on paper,"Rebeca Mendez, 1996: acquired by Museum",Environmental Design at Art Center College of Design,https://collection.cooperhewitt.org/objects/18653939/,United States,Gift of Rebeca Mendez,Rebeca Méndez,18049203,https://collection.cooperhewitt.org/people/18049203/,Girl,https://images.collection.cooperhewitt.org/81946_96d608c732b49d32_b.jpg,https://images.collection.cooperhewitt.org/81946_96d608c732b49d32_sq.jpg,"['#ffebcd', '#2f4f4f', '#2f4f4f', '#696969', '#778899']",#ffebcd,3779.9999999999995,6
18653943,1987.0,1980.0,46.6 x 101.6 cm (18 3/8 x 40 in.),lithograph on paper,"Rebeca Mendez, 1996: acquired by Museum",Kyoto/ACCD: An International Design Conference,https://collection.cooperhewitt.org/objects/18653943/,United States,Gift of Rebeca Mendez,Rebeca Méndez,18049203,https://collection.cooperhewitt.org/people/18049203/,Girl,https://images.collection.cooperhewitt.org/81947_3eaf74ad95afe0cc_b.jpg,https://images.collection.cooperhewitt.org/81947_3eaf74ad95afe0cc_sq.jpg,"['#ffebcd', '#2f4f4f', '#696969', '#ff7f50', '#deb887']",#ffebcd,4734.5599999999995,19
18653945,1993.0,1990.0,82.7 × 62.4 cm (32 9/16 × 24 9/16 in.),offset lithograph on paper,"Rebeca Mendez, 1996: acquired by Museum",Open House at Art Center,https://collection.cooperhewitt.org/objects/18653945/,United States,Gift of Rebeca Mendez,Rebeca Méndez,18049203,https://collection.cooperhewitt.org/people/18049203/,Girl,https://images.collection.cooperhewitt.org/81948_fcccd1fe226b531f_b.jpg,https://images.collection.cooperhewitt.org/81948_fcccd1fe226b531f_sq.jpg,"['#2f4f4f', '#fffacd', '#cd853f', '#a9a9a9', '#556b2f']",#2f4f4f,5160.4800000000005,23
18653949,1985.0,1980.0,85.1 x 60.1 cm (33 1/2 x 23 11/16 in.),lithograph on paper,Rebeca Mendez; 1996: acquired by Museum,Saturday High at Art Center,https://collection.cooperhewitt.org/objects/18653949/,United States,Gift of Rebeca Mendez,Rebeca Méndez,18049203,https://collection.cooperhewitt.org/people/18049203/,Girl,https://images.collection.cooperhewitt.org/81950_fe3fc0b360343114_b.jpg,https://images.collection.cooperhewitt.org/81950_fe3fc0b360343114_sq.jpg,"['#f0e68c', '#2f4f4f', '#daa520', '#483d8b', '#2f4f4f']",#f0e68c,5114.51,9
18653953,1995.0,1990.0,73.8 x 52.7 cm (29 1/16 x 20 3/4 in.),letterpress and screenprint on paper,Rebeca Mendez; 1996: acquired by Museum,The Will of the Potato,https://collection.cooperhewitt.org/objects/18653953/,United States,Gift of Rebeca Mendez,Rebeca Méndez,18049203,https://collection.cooperhewitt.org/people/18049203/,Girl,https://images.collection.cooperhewitt.org/81951_04d7835da1c6d954_b.jpg,https://images.collection.cooperhewitt.org/81951_04d7835da1c6d954_sq.jpg,"['#f0e68c', '#808000', '#b8860b', '#daa520', '#000000']",#f0e68c,3889.26,5
18653963,1990.0,1990.0,60.9 x 45.7 cm (24 x 18 in.),offset lithograph on paper,Matador Records,"Bailter Space: Robot World, Matador Records",https://collection.cooperhewitt.org/objects/18653963/,United States,Gift of Mark Ohe,Mark Ohe,18043599,https://collection.cooperhewitt.org/people/18043599/,Boy,https://images.collection.cooperhewitt.org/12784_13d0d0b1a6356fb1_b.jpg,https://images.collection.cooperhewitt.org/12784_13d0d0b1a6356fb1_sq.jpg,"['#9370db', '#b0c4de', '#e6e6fa', '#6a5acd', '#daa520']",#9370db,2783.13,21
18653965,1994.0,1990.0,78.9 x 31.3 cm (31 1/16 x 12 5/16 in.),offset lithograph on paper,Matador Records,"Matador Spray Can, CBGB Club, New York",https://collection.cooperhewitt.org/objects/18653965/,United States,Gift of Mark Ohe,Mark Ohe,18043599,https://collection.cooperhewitt.org/people/18043599/,Boy,https://images.collection.cooperhewitt.org/12785_d38ac04f8e76f954_b.jpg,https://images.collection.cooperhewitt.org/12785_d38ac04f8e76f954_sq.jpg,"['#deb887', '#f4a460', '#2f4f4f', '#bdb76b', '#696969']",#deb887,2469.57,10
18653983,1994.0,1990.0,31.7 x 77.3 cm (12 1/2 x 30 7/16 in.),offset lithograph on paper,Matador Records,"Pizzicato Five, Matador Records",https://collection.cooperhewitt.org/objects/18653983/,United States,Gift of Mark Ohe,Mark Ohe,18043599,https://collection.cooperhewitt.org/people/18043599/,Boy,https://images.collection.cooperhewitt.org/12783_fe5c770f6ddabd64_b.jpg,https://images.collection.cooperhewitt.org/12783_fe5c770f6ddabd64_sq.jpg,"['#ffd700', '#8b4513', '#b8860b', '#556b2f', '#000000']",#ffd700,2450.41,11
18654111,1983.0,1980.0,44.1 x 54.3 cm (17 3/8 x 21 3/8 in.),"offset lithograph on paper
support: paper",William Longhauser,The Language of Michael Graves,https://collection.cooperhewitt.org/objects/18654111/,United States,Gift of William Longhauser,William Longhauser,18043561,https://collection.cooperhewitt.org/people/18043561/,Boy,https://images.collection.cooperhewitt.org/12802_e68e066e4a5d229b_b.jpg,https://images.collection.cooperhewitt.org/12802_e68e066e4a5d229b_sq.jpg,"['#d3d3d3', '#d8bfd8', '#9370db', '#2f4f4f', '#a9a9a9']",#d3d3d3,2394.63,9
18654173,1975.0,1970.0,76.1 × 48.2 cm (29 15/16 in. × 19 in.),lithograph on paper,"Stephen Doyle, New York, NY; 1996: acquired by Museum","If A, Then B.",https://collection.cooperhewitt.org/objects/18654173/,United States,Gift of Stephen Doyle,,,,,https://images.collection.cooperhewitt.org/93876_cf245791f9e99fd2_b.jpg,https://images.collection.cooperhewitt.org/93876_cf245791f9e99fd2_sq.jpg,"['#808080', '#bdb76b', '#696969', '#696969', '#deb887']",#808080,3668.02,11
18654177,1984.0,1980.0,H x W: 50.7 x 50.7 cm (19 15/16 x 19 15/16 in.),screenprint on paper,1996: acquired by Museum,Unfinished Modern,https://collection.cooperhewitt.org/objects/18654177/,United States,Gift of Michael Bierut,Michael Bierut,18049223,https://collection.cooperhewitt.org/people/18049223/,Boy,https://images.collection.cooperhewitt.org/65469_28dc4233a73f13af_b.jpg,https://images.collection.cooperhewitt.org/65469_28dc4233a73f13af_sq.jpg,"['#a0522d', '#2f4f4f']",#a0522d,2570.4900000000002,7
18654179,1985.0,1980.0,48.2 x 48.2 cm (19 x 19 in.),offset lithograph on paper,Michael Bierut,Monument Informal,https://collection.cooperhewitt.org/objects/18654179/,United States,Gift of Michael Bierut,Michael Bierut,18049223,https://collection.cooperhewitt.org/people/18049223/,Boy,https://images.collection.cooperhewitt.org/12827_e95d9986da43bf2d_b.jpg,https://images.collection.cooperhewitt.org/12827_e95d9986da43bf2d_sq.jpg,"['#696969', '#bc8f8f', '#ffe4c4']",#696969,2323.2400000000002,10
18654181,1988.0,1980.0,H x W: 43.3 x 86.5 cm (17 1/16 x 34 1/16 in.),lithograph on paper,1996: acquired by Museum,Hypotheses,https://collection.cooperhewitt.org/objects/18654181/,United States,Gift of Michael Bierut,Michael Bierut,18049223,https://collection.cooperhewitt.org/people/18049223/,Boy,https://images.collection.cooperhewitt.org/65471_141c45ff1eaff596_b.jpg,https://images.collection.cooperhewitt.org/65471_141c45ff1eaff596_sq.jpg,['#b0c4de'],#b0c4de,3745.45,10
18654183,1985.0,1980.0,H x W: 61.1 x 81.7 cm (24 1/16 x 32 3/16 in.),lithograph on white,1996: acquired by Museum,Inner City Infill,https://collection.cooperhewitt.org/objects/18654183/,United States,Gift of Michael Bierut,Michael Bierut,18049223,https://collection.cooperhewitt.org/people/18049223/,Boy,https://images.collection.cooperhewitt.org/65473_b974fe74cea394c1_b.jpg,https://images.collection.cooperhewitt.org/65473_b974fe74cea394c1_sq.jpg,"['#556b2f', '#a0522d', '#808080']",#556b2f,4991.87,11
18654185,1991.0,1990.0,90.5 x 60.5 cm (35 5/8 x 23 13/16 in.),screenprint on white paper,1996: acquired by Museum,Save Our City,https://collection.cooperhewitt.org/objects/18654185/,United States,Gift of Michael Bierut,Michael Bierut,18049223,https://collection.cooperhewitt.org/people/18049223/,Boy,https://images.collection.cooperhewitt.org/65474_2155ac18388dff1c_b.jpg,https://images.collection.cooperhewitt.org/65474_2155ac18388dff1c_sq.jpg,['#2f4f4f'],#2f4f4f,5475.25,19
18654211,1980.0,1980.0,60.7 x 30.8 cm (23 7/8 x 12 1/8 in.),offset lithograph on paper,Willi Kunz,Columbia School of Architecture Lecture Series,https://collection.cooperhewitt.org/objects/18654211/,United States,Gift of Willi Kunz,Willi Kunz,18049225,https://collection.cooperhewitt.org/people/18049225/,Girl,https://images.collection.cooperhewitt.org/13608_cffb0d9dc127b6dc_b.jpg,https://images.collection.cooperhewitt.org/13608_cffb0d9dc127b6dc_sq.jpg,"['#808080', '#2f4f4f', '#696969', '#a9a9a9', '#556b2f']",#808080,1869.5600000000002,46
18654223,1993.0,1990.0,60.9 x 30.5 cm (24 x 12 in.),offset lithograph on white wove paper,Willi Kunz; 1996: acquired by Museum,"Columbia Architecture Planning Preservation, Exhibitions and Symposia, Spring 1993",https://collection.cooperhewitt.org/objects/18654223/,United States,Gift of Willi Kunz,Willi Kunz,18049225,https://collection.cooperhewitt.org/people/18049225/,Girl,https://images.collection.cooperhewitt.org/13607_9ef6c1023d131e6d_b.jpg,https://images.collection.cooperhewitt.org/13607_9ef6c1023d131e6d_sq.jpg,"['#2f4f4f', '#778899', '#000000']",#2f4f4f,1857.45,24
18654239,1994.0,1990.0,H x W: 115.7 × 75.4 cm (45 9/16 × 29 11/16 in.),offset lithograph on paper,Paula Scher; 1996: acquired by Museum,Simpatico,https://collection.cooperhewitt.org/objects/18654239/,United States,Gift of Paula Scher,,,,,https://images.collection.cooperhewitt.org/35367_53574fbeb7f4a4d3_b.jpg,https://images.collection.cooperhewitt.org/35367_53574fbeb7f4a4d3_sq.jpg,"['#a9a9a9', '#2f4f4f', '#696969']",#a9a9a9,8723.78,12
18654247,1994.0,1990.0,117.2 × 76.8 cm (46 1/8 × 30 1/4 in.),screenprint on paper,"Paula Scher, New York, NY; 1996: acquired by Museum",The Diva is Dismissed,https://collection.cooperhewitt.org/objects/18654247/,United States,Gift of Paula Scher,,,,,https://images.collection.cooperhewitt.org/80074_7f51450f46fe4e37_b.jpg,https://images.collection.cooperhewitt.org/80074_7f51450f46fe4e37_sq.jpg,"['#ffd700', '#4682b4', '#b0c4de', '#4682b4', '#f4a460']",#ffd700,9000.96,13
